race_id,race_name,race_date,course,distance,surface,grade,horse_no,frame_no,horse_reg,horse_name,sex,birth_year,jockey,weight,career_starts,career_win_rate,jockey_win_rate,condition_aptitude,finish_position
16,レース0016,2025-01-10,東京,1400,DIRT,G3,4,2,H0000178,ウマ0178,牡,2022,渡辺 美咲,55.0,10,0.084,0.086,0.376,13
16,レース0016,2025-01-10,東京,1400,DIRT,G3,5,3,H0000179,ウマ0179,セ,2022,加藤 楓,56.0,28,0.128,0.116,0.442,12
16,レース0016,2025-01-10,東京,1400,DIRT,G3,6,3,H0000180,ウマ0180,牡,2022,中村 駿,57.0,14,0.085,0.193,0.533,5
16,レース0016,2025-01-10,東京,1400,DIRT,G3,7,4,H0000181,ウマ0181,セ,2021,佐藤 健,54.0,4,0.18,0.139,0.59,2
16,レース0016,2025-01-10,東京,1400,DIRT,G3,8,4,H0000182,ウマ0182,セ,2021,小林 蓮,55.0,23,0.1,0.103,0.681,4
16,レース0016,2025-01-10,東京,1400,DIRT,G3,9,5,H0000183,ウマ0183,牡,2020,田中 一郎,54.0,13,0.2,0.155,0.459,6
16,レース0016,2025-01-10,東京,1400,DIRT,G3,10,5,H0000184,ウマ0184,牡,2022,高橋 大輔,58.0,12,0.0,0.185,0.462,11
16,レース0016,2025-01-10,東京,1400,DIRT,G3,11,6,H0000185,ウマ0185,牝,2021,小林 蓮,54.0,15,0.082,0.198,0.658,3
16,レース0016,2025-01-10,東京,1400,DIRT,G3,12,6,H0000186,ウマ0186,セ,2021,鈴木 花子,57.0,26,0.12,0.113,0.648,8
16,レース0016,2025-01-10,東京,1400,DIRT,G3,13,7,H0000187,ウマ0187,牡,2021,伊藤 翼,56.0,12,0.095,0.154,0.664,7
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,1,1,H0000188,ウマ0188,牝,2021,田中 一郎,56.0,5,0.178,0.227,0.646,5
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,2,1,H0000189,ウマ0189,牡,2022,小林 蓮,55.0,4,0.136,0.085,0.251,10
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,3,2,H0000190,ウマ0190,セ,2020,山本 陽,56.0,7,0.168,0.156,0.644,9
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,4,2,H0000191,ウマ0191,牝,2021,渡辺 美咲,58.0,23,0.085,0.03,0.338,15
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,5,3,H0000192,ウマ0192,牝,2022,中村 駿,54.0,20,0.29,0.107,1.0,1
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,6,3,H0000193,ウマ0193,牝,2020,鈴木 花子,58.0,7,0.295,0.188,0.514,7
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,7,4,H0000194,ウマ0194,セ,2021,渡辺 美咲,57.0,25,0.12,0.163,0.392,4
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,8,4,H0000195,ウマ0195,セ,2020,鈴木 花子,55.0,9,0.283,0.155,0.823,2
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,9,5,H0000196,ウマ0196,セ,2022,渡辺 美咲,57.0,17,0.069,0.14,0.422,14
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,10,5,H0000197,ウマ0197,セ,2022,小林 蓮,56.0,19,0.218,0.07,0.492,11
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,11,6,H0000198,ウマ0198,牝,2022,鈴木 花子,58.0,17,0.155,0.087,0.648,13
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,12,6,H0000199,ウマ0199,牡,2020,中村 駿,58.0,19,0.074,0.143,0.784,8
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,13,7,H0000200,ウマ0200,牝,2020,佐藤 健,54.0,13,0.302,0.144,0.518,6
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,14,7,H0000201,ウマ0201,牝,2020,加藤 楓,56.0,11,0.239,0.116,0.756,3
17,レース0017,2025-06-15,中京,1400,DIRT,未勝利,15,8,H0000202,ウマ0202,セ,2020,山本 陽,58.0,21,0.145,0.16,0.658,12
18,レース0018,2025-01-03,中山,2000,DIRT,G1,1,1,H0000203,ウマ0203,セ,2020,小林 蓮,58.0,23,0.304,0.15,0.319,4
18,レース0018,2025-01-03,中山,2000,DIRT,G1,2,1,H0000204,ウマ0204,セ,2021,伊藤 翼,56.0,17,0.119,0.061,0.477,9
18,レース0018,2025-01-03,中山,2000,DIRT,G1,3,2,H0000205,ウマ0205,牡,2021,渡辺 美咲,55.0,26,0.208,0.138,0.358,7
18,レース0018,2025-01-03,中山,2000,DIRT,G1,4,2,H0000206,ウマ0206,牝,2022,加藤 楓,57.0,6,0.218,0.176,0.538,3
18,レース0018,2025-01-03,中山,2000,DIRT,G1,5,3,H0000207,ウマ0207,牝,2022,中村 駿,54.0,10,0.138,0.181,0.535,8
18,レース0018,2025-01-03,中山,2000,DIRT,G1,6,3,H0000208,ウマ0208,セ,2021,高橋 大輔,56.0,27,0.248,0.235,0.46,1
18,レース0018,2025-01-03,中山,2000,DIRT,G1,7,4,H0000209,ウマ0209,牝,2022,小林 蓮,57.0,10,0.341,0.27,0.188,6
18,レース0018,2025-01-03,中山,2000,DIRT,G1,8,4,H0000210,ウマ0210,セ,2022,小林 蓮,54.0,12,0.218,0.14,0.714,2
18,レース0018,2025-01-03,中山,2000,DIRT,G1,9,5,H0000211,ウマ0211,牝,2020,中村 駿,56.0,4,0.01,0.108,0.212,10
18,レース0018,2025-01-03,中山,2000,DIRT,G1,10,5,H0000212,ウマ0212,牝,2022,小林 蓮,58.0,27,0.258,0.1,0.499,5
19,レース0019,2025-07-12,京都,1400,TURF,G2,1,1,H0000213,ウマ0213,牝,2022,田中 一郎,55.0,4,0.203,0.086,0.83,2
19,レース0019,2025-07-12,京都,1400,TURF,G2,2,1,H0000214,ウマ0214,牡,2022,加藤 楓,57.0,7,0.124,0.207,0.619,9
19,レース0019,2025-07-12,京都,1400,TURF,G2,3,2,H0000215,ウマ0215,セ,2022,加藤 楓,56.0,18,0.122,0.191,0.837,3
19,レース0019,2025-07-12,京都,1400,TURF,G2,4,2,H0000216,ウマ0216,セ,2020,中村 駿,54.0,21,0.414,0.119,0.403,4
19,レース0019,2025-07-12,京都,1400,TURF,G2,5,3,H0000217,ウマ0217,セ,2022,山本 陽,58.0,10,0.112,0.23,0.726,5
19,レース0019,2025-07-12,京都,1400,TURF,G2,6,3,H0000218,ウマ0218,セ,2022,中村 駿,55.0,7,0.089,0.118,0.316,15
19,レース0019,2025-07-12,京都,1400,TURF,G2,7,4,H0000219,ウマ0219,牝,2021,佐藤 健,55.0,16,0.209,0.096,0.299,16
19,レース0019,2025-07-12,京都,1400,TURF,G2,8,4,H0000220,ウマ0220,セ,2022,田中 一郎,58.0,25,0.118,0.111,0.378,10
19,レース0019,2025-07-12,京都,1400,TURF,G2,9,5,H0000221,ウマ0221,牡,2021,加藤 楓,58.0,13,0.22,0.156,0.43,11
19,レース0019,2025-07-12,京都,1400,TURF,G2,10,5,H0000222,ウマ0222,牡,2020,伊藤 翼,56.0,20,0.298,0.058,0.473,7
19,レース0019,2025-07-12,京都,1400,TURF,G2,11,6,H0000223,ウマ0223,牝,2021,小林 蓮,55.0,14,0.116,0.244,0.857,1
19,レース0019,2025-07-12,京都,1400,TURF,G2,12,6,H0000224,ウマ0224,セ,2022,加藤 楓,56.0,15,0.163,0.03,0.394,14
19,レース0019,2025-07-12,京都,1400,TURF,G2,13,7,H0000225,ウマ0225,牝,2022,鈴木 花子,55.0,14,0.252,0.099,0.376,12
19,レース0019,2025-07-12,京都,1400,TURF,G2,14,7,H0000226,ウマ0226,セ,2021,加藤 楓,57.0,25,0.308,0.195,0.429,8
19,レース0019,2025-07-12,京都,1400,TURF,G2,15,8,H0000227,ウマ0227,セ,2020,高橋 大輔,54.0,4,0.174,0.154,0.542,6
19,レース0019,2025-07-12,京都,1400,TURF,G2,16,8,H0000228,ウマ0228,牡,2020,加藤 楓,57.0,8,0.114,0.166,0.645,13
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,1,1,H0000229,ウマ0229,セ,2020,佐藤 健,55.0,16,0.173,0.147,0.581,7
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,2,1,H0000230,ウマ0230,牝,2021,佐藤 健,54.0,26,0.05,0.153,0.475,1
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,3,2,H0000231,ウマ0231,牝,2021,小林 蓮,58.0,23,0.38,0.103,0.568,2
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,4,2,H0000232,ウマ0232,牝,2021,高橋 大輔,55.0,28,0.171,0.074,0.494,8
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,5,3,H0000233,ウマ0233,牝,2021,山本 陽,55.0,24,0.221,0.149,0.416,14
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,6,3,H0000234,ウマ0234,セ,2021,鈴木 花子,57.0,15,0.198,0.131,0.438,6
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,7,4,H0000235,ウマ0235,牝,2020,小林 蓮,55.0,27,0.152,0.102,0.651,11
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,8,4,H0000236,ウマ0236,牡,2021,渡辺 美咲,58.0,25,0.242,0.125,0.71,3
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,9,5,H0000237,ウマ0237,セ,2021,鈴木 花子,58.0,23,0.191,0.204,0.446,5
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,10,5,H0000238,ウマ0238,牡,2021,佐藤 健,58.0,17,0.191,0.166,0.474,9
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,11,6,H0000239,ウマ0239,セ,2020,高橋 大輔,57.0,24,0.178,0.062,0.354,10
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,12,6,H0000240,ウマ0240,セ,2022,渡辺 美咲,54.0,5,0.237,0.133,0.184,12
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,13,7,H0000241,ウマ0241,牡,2020,渡辺 美咲,55.0,30,0.218,0.118,0.735,4
20,レース0020,2025-05-11,阪神,2400,DIRT,OP,14,7,H0000242,ウマ0242,牝,2020,加藤 楓,55.0,17,0.009,0.105,0.539,13
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,1,1,H0000243,ウマ0243,牡,2022,高橋 大輔,57.0,21,0.274,0.15,0.651,3
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,2,1,H0000244,ウマ0244,牡,2020,小林 蓮,54.0,4,0.045,0.177,0.634,5
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,3,2,H0000245,ウマ0245,牝,2021,中村 駿,57.0,15,0.167,0.161,0.72,4
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,4,2,H0000246,ウマ0246,牝,2020,佐藤 健,58.0,20,0.277,0.243,0.774,2
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,5,3,H0000247,ウマ0247,牝,2022,加藤 楓,54.0,16,0.143,0.146,0.889,1
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,6,3,H0000248,ウマ0248,牡,2021,高橋 大輔,55.0,26,0.157,0.039,0.483,7
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,7,4,H0000249,ウマ0249,牡,2020,山本 陽,54.0,4,0.182,0.117,0.417,6
21,レース0021,2025-08-19,阪神,2000,TURF,1勝,8,4,H0000250,ウマ0250,牡,2021,小林 蓮,54.0,10,0.075,0.06,0.639,8
22,レース0022,2025-04-27,中山,1400,TURF,3勝,1,1,H0000251,ウマ0251,牡,2022,加藤 楓,56.0,10,0.282,0.097,0.276,14
22,レース0022,2025-04-27,中山,1400,TURF,3勝,2,1,H0000252,ウマ0252,セ,2020,中村 駿,58.0,20,0.108,0.096,0.625,2
22,レース0022,2025-04-27,中山,1400,TURF,3勝,3,2,H0000253,ウマ0253,牝,2021,佐藤 健,58.0,12,0.0,0.134,0.801,11
22,レース0022,2025-04-27,中山,1400,TURF,3勝,4,2,H0000254,ウマ0254,牡,2021,佐藤 健,57.0,28,0.132,0.07,0.761,8
22,レース0022,2025-04-27,中山,1400,TURF,3勝,5,3,H0000255,ウマ0255,牡,2021,高橋 大輔,58.0,13,0.15,0.134,0.391,15
22,レース0022,2025-04-27,中山,1400,TURF,3勝,6,3,H0000256,ウマ0256,セ,2020,田中 一郎,56.0,11,0.229,0.062,0.226,16
22,レース0022,2025-04-27,中山,1400,TURF,3勝,7,4,H0000257,ウマ0257,セ,2020,小林 蓮,58.0,9,0.092,0.178,0.618,7
22,レース0022,2025-04-27,中山,1400,TURF,3勝,8,4,H0000258,ウマ0258,牡,2022,鈴木 花子,54.0,26,0.189,0.161,0.432,10
22,レース0022,2025-04-27,中山,1400,TURF,3勝,9,5,H0000259,ウマ0259,牡,2022,渡辺 美咲,55.0,27,0.283,0.13,0.561,4
22,レース0022,2025-04-27,中山,1400,TURF,3勝,10,5,H0000260,ウマ0260,牝,2022,小林 蓮,56.0,17,0.302,0.118,0.747,1
22,レース0022,2025-04-27,中山,1400,TURF,3勝,11,6,H0000261,ウマ0261,牝,2020,山本 陽,55.0,30,0.387,0.212,0.212,6
22,レース0022,2025-04-27,中山,1400,TURF,3勝,12,6,H0000262,ウマ0262,セ,2022,中村 駿,56.0,12,0.213,0.135,0.649,3
22,レース0022,2025-04-27,中山,1400,TURF,3勝,13,7,H0000263,ウマ0263,セ,2021,伊藤 翼,57.0,27,0.226,0.167,0.302,9
22,レース0022,2025-04-27,中山,1400,TURF,3勝,14,7,H0000264,ウマ0264,セ,2021,佐藤 健,57.0,7,0.297,0.187,0.128,12
22,レース0022,2025-04-27,中山,1400,TURF,3勝,15,8,H0000265,ウマ0265,牡,2022,田中 一郎,54.0,27,0.161,0.073,0.745,5
22,レース0022,2025-04-27,中山,1400,TURF,3勝,16,8,H0000266,ウマ0266,牡,2020,高橋 大輔,55.0,19,0.124,0.157,0.554,13
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,1,1,H0000267,ウマ0267,牝,2020,加藤 楓,56.0,29,0.29,0.136,0.522,2
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,2,1,H0000268,ウマ0268,牡,2022,佐藤 健,55.0,10,0.189,0.113,0.369,12
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,3,2,H0000269,ウマ0269,牝,2021,山本 陽,57.0,10,0.219,0.187,0.607,6
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,4,2,H0000270,ウマ0270,セ,2020,鈴木 花子,54.0,15,0.115,0.166,0.542,7
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,5,3,H0000271,ウマ0271,牝,2022,渡辺 美咲,55.0,21,0.097,0.174,0.573,11
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,6,3,H0000272,ウマ0272,牡,2020,山本 陽,58.0,18,0.184,0.264,0.481,1
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,7,4,H0000273,ウマ0273,牡,2020,渡辺 美咲,58.0,3,0.153,0.243,0.492,5
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,8,4,H0000274,ウマ0274,牝,2020,山本 陽,57.0,10,0.113,0.195,0.493,3
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,9,5,H0000275,ウマ0275,牡,2022,鈴木 花子,57.0,19,0.02,0.09,0.451,14
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,10,5,H0000276,ウマ0276,牡,2021,山本 陽,54.0,27,0.079,0.129,0.384,15
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,11,6,H0000277,ウマ0277,牝,2021,高橋 大輔,56.0,14,0.089,0.086,0.707,4
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,12,6,H0000278,ウマ0278,セ,2021,鈴木 花子,55.0,27,0.164,0.084,0.493,9
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,13,7,H0000279,ウマ0279,セ,2020,中村 駿,55.0,13,0.062,0.069,0.533,13
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,14,7,H0000280,ウマ0280,牝,2020,佐藤 健,56.0,5,0.144,0.116,0.611,8
23,レース0023,2025-11-16,京都,2000,TURF,未勝利,15,8,H0000281,ウマ0281,セ,2020,山本 陽,54.0,22,0.218,0.18,0.376,10
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,1,1,H0000282,ウマ0282,牡,2022,中村 駿,55.0,8,0.149,0.223,0.746,3
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,2,1,H0000283,ウマ0283,牝,2021,鈴木 花子,57.0,14,0.229,0.162,0.485,9
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,3,2,H0000284,ウマ0284,牡,2021,鈴木 花子,57.0,7,0.181,0.13,0.685,7
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,4,2,H0000285,ウマ0285,牝,2022,山本 陽,56.0,7,0.106,0.245,0.426,12
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,5,3,H0000286,ウマ0286,牡,2021,渡辺 美咲,55.0,12,0.289,0.109,0.783,2
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,6,3,H0000287,ウマ0287,牝,2021,鈴木 花子,56.0,21,0.168,0.06,0.858,6
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,7,4,H0000288,ウマ0288,セ,2020,小林 蓮,55.0,25,0.148,0.183,1.0,1
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,8,4,H0000289,ウマ0289,牡,2022,伊藤 翼,57.0,10,0.22,0.217,0.583,4
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,9,5,H0000290,ウマ0290,牡,2021,山本 陽,57.0,18,0.15,0.13,0.654,5
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,10,5,H0000291,ウマ0291,牝,2022,加藤 楓,57.0,22,0.083,0.099,0.872,8
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,11,6,H0000292,ウマ0292,牝,2020,山本 陽,55.0,4,0.096,0.116,0.492,11
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,12,6,H0000293,ウマ0293,牝,2020,田中 一郎,56.0,6,0.061,0.102,0.266,13
24,レース0024,2025-07-25,阪神,1600,TURF,1勝,13,7,H0000294,ウマ0294,セ,2022,高橋 大輔,58.0,17,0.0,0.127,0.765,10
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,1,1,H0000295,ウマ0295,牝,2021,高橋 大輔,55.0,19,0.105,0.135,0.617,11
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,2,1,H0000296,ウマ0296,牝,2021,鈴木 花子,57.0,12,0.162,0.073,0.572,9
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,3,2,H0000297,ウマ0297,牡,2022,高橋 大輔,54.0,19,0.316,0.152,0.713,1
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,4,2,H0000298,ウマ0298,牝,2020,中村 駿,58.0,23,0.192,0.144,0.645,7
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,5,3,H0000299,ウマ0299,牝,2022,中村 駿,58.0,15,0.232,0.196,0.51,2
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,6,3,H0000300,ウマ0300,牡,2022,鈴木 花子,56.0,28,0.189,0.165,0.553,5
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,7,4,H0000301,ウマ0301,牝,2022,渡辺 美咲,56.0,22,0.22,0.107,0.459,8
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,8,4,H0000302,ウマ0302,牝,2022,佐藤 健,54.0,29,0.268,0.092,0.666,3
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,9,5,H0000303,ウマ0303,牡,2021,鈴木 花子,55.0,8,0.105,0.05,0.76,10
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,10,5,H0000304,ウマ0304,牡,2022,中村 駿,57.0,16,0.121,0.111,0.621,12
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,11,6,H0000305,ウマ0305,牝,2021,佐藤 健,55.0,8,0.23,0.195,0.46,6
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,12,6,H0000306,ウマ0306,牡,2021,佐藤 健,54.0,9,0.059,0.108,0.731,4
25,レース0025,2025-06-01,阪神,2400,DIRT,G3,13,7,H0000307,ウマ0307,牝,2021,佐藤 健,57.0,5,0.272,0.03,0.34,13
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,1,1,H0000308,ウマ0308,牝,2022,加藤 楓,58.0,6,0.176,0.109,0.854,2
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,2,1,H0000309,ウマ0309,牡,2022,小林 蓮,58.0,20,0.116,0.113,0.018,8
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,3,2,H0000310,ウマ0310,牡,2021,伊藤 翼,55.0,14,0.106,0.14,0.736,4
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,4,2,H0000311,ウマ0311,セ,2022,渡辺 美咲,55.0,30,0.205,0.114,0.61,5
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,5,3,H0000312,ウマ0312,牡,2020,田中 一郎,55.0,21,0.146,0.113,0.303,7
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,6,3,H0000313,ウマ0313,牝,2022,鈴木 花子,56.0,7,0.137,0.163,0.396,6
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,7,4,H0000314,ウマ0314,セ,2020,佐藤 健,54.0,10,0.161,0.215,0.477,1
26,レース0026,2025-04-18,中山,1200,DIRT,3勝,8,4,H0000315,ウマ0315,セ,2022,伊藤 翼,57.0,23,0.228,0.165,0.555,3
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,1,1,H0000316,ウマ0316,牝,2021,山本 陽,56.0,3,0.353,0.13,0.273,7
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,2,1,H0000317,ウマ0317,セ,2021,高橋 大輔,56.0,16,0.299,0.059,0.952,1
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,3,2,H0000318,ウマ0318,牝,2022,山本 陽,56.0,7,0.313,0.156,0.363,4
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,4,2,H0000319,ウマ0319,セ,2021,田中 一郎,54.0,6,0.085,0.107,0.399,14
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,5,3,H0000320,ウマ0320,牝,2020,佐藤 健,57.0,23,0.293,0.156,0.505,10
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,6,3,H0000321,ウマ0321,牝,2022,佐藤 健,56.0,4,0.121,0.226,0.607,9
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,7,4,H0000322,ウマ0322,牡,2022,鈴木 花子,55.0,3,0.152,0.096,0.643,8
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,8,4,H0000323,ウマ0323,セ,2021,鈴木 花子,57.0,30,0.188,0.15,0.369,13
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,9,5,H0000324,ウマ0324,牡,2022,鈴木 花子,54.0,6,0.12,0.106,0.595,12
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,10,5,H0000325,ウマ0325,セ,2020,鈴木 花子,55.0,19,0.108,0.225,0.752,3
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,11,6,H0000326,ウマ0326,セ,2020,佐藤 健,55.0,16,0.298,0.067,0.454,6
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,12,6,H0000327,ウマ0327,セ,2022,中村 駿,55.0,14,0.107,0.094,0.628,5
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,13,7,H0000328,ウマ0328,セ,2020,高橋 大輔,55.0,20,0.368,0.172,0.514,2
27,レース0027,2025-07-17,阪神,1200,DIRT,G2,14,7,H0000329,ウマ0329,セ,2021,高橋 大輔,54.0,19,0.064,0.083,0.457,11
28,レース0028,2025-04-16,中山,1600,DIRT,G1,1,1,H0000330,ウマ0330,牡,2021,渡辺 美咲,58.0,7,0.389,0.102,0.638,4
28,レース0028,2025-04-16,中山,1600,DIRT,G1,2,1,H0000331,ウマ0331,牡,2020,山本 陽,55.0,5,0.05,0.192,0.351,14
28,レース0028,2025-04-16,中山,1600,DIRT,G1,3,2,H0000332,ウマ0332,牝,2022,伊藤 翼,54.0,23,0.234,0.165,0.561,2
28,レース0028,2025-04-16,中山,1600,DIRT,G1,4,2,H0000333,ウマ0333,牡,2021,鈴木 花子,58.0,12,0.144,0.047,0.388,15
28,レース0028,2025-04-16,中山,1600,DIRT,G1,5,3,H0000334,ウマ0334,牝,2022,鈴木 花子,55.0,12,0.222,0.229,0.743,3
28,レース0028,2025-04-16,中山,1600,DIRT,G1,6,3,H0000335,ウマ0335,牡,2021,山本 陽,54.0,22,0.134,0.053,0.585,6
28,レース0028,2025-04-16,中山,1600,DIRT,G1,7,4,H0000336,ウマ0336,セ,2020,田中 一郎,55.0,8,0.154,0.2,0.64,8
28,レース0028,2025-04-16,中山,1600,DIRT,G1,8,4,H0000337,ウマ0337,牡,2022,伊藤 翼,56.0,26,0.097,0.131,0.217,16
28,レース0028,2025-04-16,中山,1600,DIRT,G1,9,5,H0000338,ウマ0338,牝,2021,加藤 楓,54.0,5,0.162,0.195,0.348,13
28,レース0028,2025-04-16,中山,1600,DIRT,G1,10,5,H0000339,ウマ0339,牝,2022,佐藤 健,58.0,14,0.16,0.265,0.403,12
28,レース0028,2025-04-16,中山,1600,DIRT,G1,11,6,H0000340,ウマ0340,牡,2020,加藤 楓,58.0,3,0.104,0.177,0.809,5
28,レース0028,2025-04-16,中山,1600,DIRT,G1,12,6,H0000341,ウマ0341,牡,2020,加藤 楓,57.0,28,0.353,0.157,0.557,1
28,レース0028,2025-04-16,中山,1600,DIRT,G1,13,7,H0000342,ウマ0342,牡,2021,渡辺 美咲,57.0,11,0.282,0.2,0.398,9
28,レース0028,2025-04-16,中山,1600,DIRT,G1,14,7,H0000343,ウマ0343,セ,2020,中村 駿,54.0,5,0.234,0.072,0.747,7
28,レース0028,2025-04-16,中山,1600,DIRT,G1,15,8,H0000344,ウマ0344,セ,2021,田中 一郎,56.0,14,0.272,0.202,0.298,11
28,レース0028,2025-04-16,中山,1600,DIRT,G1,16,8,H0000345,ウマ0345,牝,2020,加藤 楓,57.0,27,0.215,0.191,0.466,10
29,レース0029,2025-04-18,中山,1800,TURF,G1,1,1,H0000346,ウマ0346,牡,2022,中村 駿,54.0,30,0.299,0.076,0.833,1
29,レース0029,2025-04-18,中山,1800,TURF,G1,2,1,H0000347,ウマ0347,牡,2020,伊藤 翼,57.0,5,0.174,0.087,0.693,6
29,レース0029,2025-04-18,中山,1800,TURF,G1,3,2,H0000348,ウマ0348,牝,2021,鈴木 花子,58.0,21,0.427,0.165,0.586,3
29,レース0029,2025-04-18,中山,1800,TURF,G1,4,2,H0000349,ウマ0349,セ,2020,高橋 大輔,58.0,12,0.22,0.145,0.58,10
29,レース0029,2025-04-18,中山,1800,TURF,G1,5,3,H0000350,ウマ0350,セ,2021,渡辺 美咲,57.0,17,0.148,0.127,0.706,4
29,レース0029,2025-04-18,中山,1800,TURF,G1,6,3,H0000351,ウマ0351,牡,2020,小林 蓮,58.0,17,0.175,0.15,0.642,9
29,レース0029,2025-04-18,中山,1800,TURF,G1,7,4,H0000352,ウマ0352,牡,2021,伊藤 翼,56.0,17,0.33,0.12,0.634,2
29,レース0029,2025-04-18,中山,1800,TURF,G1,8,4,H0000353,ウマ0353,牝,2020,鈴木 花子,58.0,25,0.176,0.155,0.7,8
29,レース0029,2025-04-18,中山,1800,TURF,G1,9,5,H0000354,ウマ0354,牝,2021,佐藤 健,58.0,3,0.295,0.131,0.719,5
29,レース0029,2025-04-18,中山,1800,TURF,G1,10,5,H0000355,ウマ0355,牡,2020,田中 一郎,54.0,4,0.349,0.101,0.336,7
